symbol,time,open,high,low,close,volume,ROC,Histogram,MACD,Signal,ADX,C-O,EMA_50,ATR_14
DAWN,2026-03-04 19:40:00,12.595,12.72,12.585,12.66,177126.0,-1.1709601873536313,-0.09329470005618401,0.36712077408072297,0.460415474136907,60.691163978680535,0.0649999999999995,11.696148150535231,0.21207263212980704
DAWN,2026-03-04 19:45:00,12.6685,12.75,12.65,12.65,85534.0,-2.2411128284389403,-0.09468290422045422,0.3420618438613392,0.4367447480817934,59.54375226437531,-0.018499999999999517,11.733554105416204,0.20406744412053507
DAWN,2026-03-04 19:50:00,12.645,12.7399,12.62,12.665,62585.0,-0.4323899371069251,-0.09361402294508459,0.3197272194004377,0.4133412423455223,58.20111513763016,0.019999999999999574,11.770081395399881,0.19805548382621121
DAWN,2026-03-04 19:55:00,12.665,12.7,12.62,12.68,47411.0,-0.7047768206734473,-0.09084775534603723,0.29978154816297575,0.390629303509013,56.95438066279538,0.015000000000000568,11.805764477933218,0.18962294926719614
DAWN,2026-03-04 20:00:00,12.6944,12.78,12.68,12.705,52205.0,-0.19638648860959007,-0.08631737415250795,0.282732585818378,0.36904995997088597,56.12099730402657,0.010600000000000165,11.841028616053483,0.18322131003382497
DAWN,2026-03-04 20:05:00,12.72,12.76,12.5501,12.575,141328.0,-1.7961733697774318,-0.09061377393861719,0.25578274254761446,0.34639651648623165,54.120956854628425,-0.14500000000000135,11.869811807580797,0.18512693074569458
DAWN,2026-03-04 20:10:00,12.575,12.595,12.5,12.53,153260.0,-0.7917656373713444,-0.09458637611875792,0.22816354633778424,0.32274992245654216,51.83566812612763,-0.04499999999999993,11.895701540616844,0.17868929283528787
DAWN,2026-03-04 20:15:00,12.535,12.69,12.53,12.6625,59400.0,-0.05919494869771613,-0.08660456105011671,0.21449422114389627,0.301098782194013,50.19864525852092,0.1274999999999995,11.925772068435792,0.17735434334705302
DAWN,2026-03-04 20:20:00,12.7,12.71,12.64,12.65,41760.0,0.0,-0.08060454072133377,0.20034310629234575,0.2809476470136795,48.77698421798812,-0.049999999999998934,11.954173163791252,0.1696861759651207
DAWN,2026-03-04 20:25:00,12.64,12.66,12.55,12.5736,314375.0,-0.16990869392615737,-0.08005543658697306,0.1808783512799632,0.2609337878669363,46.657588744005885,-0.06639999999999979,11.978464412270027,0.16542287768189776
DAWN,2026-03-04 20:30:00,12.59,12.7,12.53,12.67,117164.0,0.07898894154818592,-0.07174149122633122,0.17125692383402225,0.24299841506035347,44.917716566292775,0.08000000000000007,12.005583454926104,0.16574981499033362
DAWN,2026-03-04 20:35:00,12.69,12.79,12.66,12.785,169443.0,1.067193675889322,-0.0576460026516509,0.17094091174578985,0.22858691439744075,43.7867286659451,0.09500000000000064,12.036148809634884,0.16319625677673827
DAWN,2026-03-04 20:40:00,12.785,12.83,12.7,12.71,218938.0,0.35530990919858674,-0.052659632825017455,0.16276237336616894,0.2154220061911864,42.9397293910646,-0.07499999999999929,12.062574346511948,0.16082509557839988
DAWN,2026-03-04 20:45:00,12.71,12.765,12.71,12.755,167661.0,0.5914826498422787,-0.04586593428932556,0.15808958832952946,0.20395552261885502,42.15323006438987,0.04499999999999993,12.089728293707557,0.15326616017994274
DAWN,2026-03-04 20:50:00,12.755,12.83,12.68,12.78,252462.0,0.5903187721369552,-0.03946738957024931,0.15462128565604338,0.1940886752262927,41.764669446668584,0.02499999999999858,12.116797772385691,0.15303286302423258
DAWN,2026-03-04 20:55:00,12.8,12.89,12.775,12.87,624103.0,2.3459244532803236,-0.029413839582884738,0.1573213757476868,0.18673521533057152,41.69909281692743,0.06999999999999851,12.146335114645076,0.15031622995107313
DAWN,2026-03-04 21:00:00,12.87,12.9,12.8503,12.9,289904.0,2.9529130087789346,-0.02135844654445962,0.160037157149997,0.18139560369445662,41.687155561520576,0.030000000000001137,12.17589060034527,0.1431293563831393
DAWN,2026-03-04 21:05:00,12.98,13.0,12.6121,13.0,9638.0,2.6653504442250675,-0.010461819897594371,0.16831832882246367,0.17878014872005804,39.359805355755995,0.019999999999999574,12.208208616018004,0.16061297378434367
DAWN,2026-03-04 21:10:00,12.87,12.87,12.59,12.86,5085.0,1.6600790513833896,-0.013647976955937086,0.16172017752513668,0.17536815448107376,37.02428074729213,-0.009999999999999787,12.23376906244867,0.1784263327997477
DAWN,2026-03-04 21:15:00,12.6,12.9,12.6,12.9,5999.0,2.59591525100209,-0.01397564040660898,0.15789860397281252,0.1718742443794215,35.0667956017091,0.3000000000000007,12.259895765882057,0.18711016617119433
DAWN,2026-03-04 21:20:00,12.91,12.92,12.91,12.92,600.0,1.9731649565903675,-0.013738978747577624,0.15470052094494946,0.16843949969252708,33.39270348250623,0.009999999999999787,12.285782206435702,0.1751737257303947
DAWN,2026-03-04 21:25:00,12.76,12.76,12.76,12.76,114.0,-0.19554165037153348,-0.0246168808133152,0.1376683986758831,0.1622852794891983,31.390995232468413,0.0,12.30437898265391,0.17408988817822366
DAWN,2026-03-04 21:40:00,12.8117,12.8117,12.8117,12.8117,515.0,0.8001573564122788,-0.028324632214633688,0.1268794892209062,0.15520412143553988,29.16793566390739,0.0,12.324273924510619,0.16534775330835055
DAWN,2026-03-04 21:50:00,12.87,12.87,12.87,12.87,354.0,0.9016072128576802,-0.026858151485671777,0.12163143207845017,0.14848958356412195,27.538240677554352,0.0,12.34567494707883,0.15770148521489688
DAWN,2026-03-04 21:55:00,12.89,12.89,12.8036,12.8036,208.0,0.1846635367762195,-0.03012228516002219,0.1108367271140942,0.1409590122741164,25.646333833626784,-0.08640000000000114,12.363632792291424,0.15260852198526148
DAWN,2026-03-04 22:00:00,12.8002,12.8002,12.8002,12.8002,1000.0,-0.542346542346539,-0.03209119741269997,0.10084501550824143,0.1329362129209414,23.916591434346824,0.0,12.380753074946663,0.1419507704148856
DAWN,2026-03-04 22:05:00,12.81,12.81,12.81,12.81,150.0,-0.6976744186046546,-0.03222954084444549,0.09264928686538454,0.12487882770983003,22.22540931893527,0.0,12.397586287693851,0.13251142967096521
DAWN,2026-03-04 22:10:00,12.8009,12.86,12.8009,12.86,5550.0,-1.0769230769230864,-0.028574339283526998,0.08916090360542128,0.11773524288894828,21.054302293938854,0.05909999999999904,12.41572015876468,0.12726775612303906
DAWN,2026-03-04 22:15:00,12.8019,12.8019,12.8019,12.8019,1000.0,-0.4517884914463366,-0.02956659167961148,0.08077700328943394,0.11034359496904542,19.966845770727893,0.0,12.430864466264104,0.12232720211425052
DAWN,2026-03-04 22:20:00,12.86,12.86,12.86,12.86,130.0,-0.31007751937984773,-0.025936761890821794,0.07792264260551818,0.10385940449633997,19.464564211018597,0.0,12.447693310724336,0.11773954482037545
DAWN,2026-03-04 22:25:00,12.8024,12.8024,12.8,12.8,200.0,-0.9287925696594312,-0.027077933178751984,0.07001198802289998,0.09708992120165197,18.37368117347657,-0.0023999999999997357,12.461509259323382,0.11361529161891996
DAWN,2026-03-04 22:30:00,12.6101,12.6101,12.6101,12.6101,778.0,-1.1747648902821317,-0.03937785187020755,0.047867606363892534,0.08724545823410008,18.31559126668365,0.0,12.467336347193053,0.11906419936042578
DAWN,2026-03-04 22:35:00,12.6495,12.6495,12.6495,12.6495,100.0,-1.2660302692070524,-0.0433039347877506,0.03311553974941184,0.07641947453716244,17.887398005534873,0.0,12.474480019852148,0.11337389940610969
DAWN,2026-03-04 22:45:00,12.63,12.77,12.63,12.65,932.0,-1.7094017094017033,-0.044159456611920306,0.02122015377226205,0.06537961038418236,16.756625699397812,0.019999999999999574,12.481363156328534,0.11527576373424463
DAWN,2026-03-04 23:00:00,12.6412,12.6412,12.6412,12.6412,500.0,-1.2683932643943852,-0.04353841830105833,0.010956587507859439,0.05449500580891777,15.706622843699114,0.0,12.487631267845062,0.1076703520389415
DAWN,2026-03-04 23:10:00,12.6294,12.63,12.6294,12.63,620.0,-1.3296667239574345,-0.04207838608869194,0.0018970231980528496,0.04397540928674479,14.627164704024123,0.000600000000000378,12.49321435538055,0.10082246975044562
DAWN,2026-03-04 23:15:00,12.64,12.64,12.63,12.64,1401.0,-1.3270882123341154,-0.03872018642762372,-0.004424823747784856,0.03429536267983886,13.716466942589705,0.0,12.498970655169549,0.09433515048255663
DAWN,2026-03-04 23:20:00,12.85,12.87,12.85,12.87,1648.0,0.07776049766718973,-0.02022015738167552,0.009020165952744463,0.029240323334419983,14.568847510514027,0.019999999999999574,12.513520825555057,0.10402549687665963
DAWN,2026-03-04 23:25:00,12.89,12.89,12.8562,12.8562,2353.0,0.42415578937500253,-0.00871198572566077,0.01835034117734402,0.02706232690300479,15.478159103273441,-0.03380000000000116,12.526959224552899,0.09900938995689831
DAWN,2026-03-05 00:00:00,12.88,12.88,12.88,12.88,100.0,0.15552099533437946,0.00022994833583728572,0.027349762322801396,0.02711981398696411,16.32251986797861,0.0,12.540803960844942,0.09363729067426282
DAWN,2026-03-05 00:05:00,12.64,12.64,12.64,12.64,100.0,-1.2499999999999956,-0.00974096038384302,0.014943613507160336,0.024684573891003356,15.351751531453365,0.0,12.54469400159612,0.10409176991181548
DAWN,2026-03-05 00:15:00,12.88,12.88,12.88,12.88,1000.0,2.1403478164328638,-0.0003887007932977908,0.024198697899381116,0.024587398692678907,15.546652208597246,0.0,12.557843256435488,0.1137995006324001
DAWN,2026-03-05 00:20:00,12.8783,12.8783,12.8605,12.8605,800.0,1.6680501205581288,0.004024887607558272,0.029618508202126748,0.025593620594568475,15.580725815972324,-0.017799999999999372,12.56971214833998,0.10706382201580014
DAWN,2026-03-05 00:25:00,12.75,12.75,12.75,12.75,200.0,0.7905138339920903,-0.0007049359528225156,0.02471245065354033,0.025417386606362845,14.816114874970053,0.0,12.576782260169784,0.10730926330038584
DAWN,2026-03-05 00:30:00,12.87,12.87,12.87,12.87,200.0,1.8099547511312153,0.0037938503751200267,0.030159699575262877,0.02636584920014285,14.792473456445213,0.0,12.588280995065087,0.10821574449321537
DAWN,2026-03-05 00:35:00,12.88,12.88,12.8753,12.8753,600.0,1.9422011084718749,0.0065125837876696055,0.03450657893472986,0.027993995147060254,14.825397013649873,-0.004700000000001481,12.599536642317437,0.10120033417227152
DAWN,2026-03-05 00:40:00,12.8698,12.8698,12.8698,12.8698,400.0,1.8180379746835396,0.007269019755183587,0.03708026984103974,0.02981125008585615,14.812393679766823,0.0,12.610135205363813,0.09436459601710924
DAWN,2026-03-05 00:50:00,12.88,12.89,12.88,12.89,1000.0,0.15540015540016494,0.008379418470518651,0.04028552317400447,0.031906104703485816,14.925344498696417,0.009999999999999787,12.621110295349546,0.08906712487303006
DAWN,2026-03-05 12:30:00,12.83,12.83,12.83,12.83,400.0,-0.20379272257742276,0.004516190215432168,0.03755134247277603,0.03303515225734386,14.599324052587175,0.0,12.629302048473093,0.08699090166781366
DAWN,2026-03-05 12:35:00,12.83,12.83,12.83,12.83,100.0,-0.38819875776398005,0.0015568722572955468,0.03498124257896329,0.03342437032166774,14.29659078120002,0.0,12.63717255637611,0.0807772658343984
DAWN,2026-03-05 13:00:00,12.75,12.89,12.75,12.7519,6972.0,0.8852848101265742,-0.005668467871917271,0.026338785481771154,0.032007253353688425,13.323849120503484,0.0018999999999991246,12.64167167181234,0.08500746113194142
DAWN,2026-03-05 13:05:00,12.83,12.84,12.763,12.763,625.0,-0.9083850931677073,-0.009483448585065491,0.020152942622356562,0.029636391207422053,12.420589006999554,-0.06700000000000017,12.646429645466757,0.08522835676537423
DAWN,2026-03-05 13:10:00,12.76,12.7643,12.75,12.7601,6187.0,-0.7806850433497936,-0.011832727088744867,0.014845482346490968,0.026678209435235835,11.60193623903478,9.999999999976694e-05,12.650887306428844,0.08016204556784753
DAWN,2026-03-05 13:15:00,12.7601,12.7601,12.7501,12.7501,1000.0,0.0007843137254992527,-0.013566315016292692,0.009720315664869972,0.023286630681162664,10.841758668781775,-0.009999999999999787,12.65477800029438,0.07515047088442983
DAWN,2026-03-05 13:35:00,12.8,12.8,12.8,12.8,303.0,-0.5439005439005329,-0.010969524036066242,0.009574725636079862,0.020544249672146103,10.393509129161027,0.0,12.660472980674992,0.07334686582125635
DAWN,2026-03-05 13:45:00,12.75,12.75,12.55,12.55,9105.0,-2.5265430708410586,-0.024908579138737896,-0.010591474251276267,0.014317104887461629,11.339394586437034,-0.1999999999999993,12.656140706923031,0.08596494683402375
DAWN,2026-03-05 14:25:00,12.563,12.69,12.563,12.69,834.0,-1.3970691075230413,-0.02353561333268255,-0.015102411778391556,0.008433201554290993,12.217716796764753,0.1269999999999989,12.657468522337814,0.08982459348873625
DAWN,2026-03-05 14:30:00,12.66,13.11,12.6,13.08,118524.0,1.4740108611326574,0.0033707157775159403,0.012646596276185917,0.009275880498669977,12.698854613344343,0.41999999999999993,12.674038384206918,0.11983712252525507
DAWN,2026-03-05 14:35:00,13.055,13.055,12.8,12.9,69741.0,0.5455962587685104,0.008486637191595151,0.019884176988163915,0.011397539796568764,13.14562544302539,-0.15499999999999936,12.68289962404194,0.13127732805916537
DAWN,2026-03-05 14:40:00,12.95,12.98,12.8,12.88,56460.0,0.3897116134060852,0.009868051605906295,0.023732604303951632,0.013864552698045337,13.56048407058636,-0.06999999999999851,12.6906290505501,0.13475751891208212
DAWN,2026-03-05 14:45:00,12.89,12.94,12.795,12.875,95945.0,0.9653463405453477,0.009771107027461385,0.02607843648237207,0.016307329454910684,13.902412301948443,-0.015000000000000568,12.697859283861861,0.13548912470407623
DAWN,2026-03-05 14:50:00,12.9,13.06,12.895,13.01,43111.0,1.9352816735877187,0.017664840272991058,0.03838837979614951,0.02072353952315845,14.898679489102802,0.10999999999999943,12.710100096259435,0.13902561579664224
DAWN,2026-03-05 14:55:00,13.01,13.02,12.8901,12.95,56791.0,1.4882328508397213,0.0176684668442707,0.042809123078496825,0.025140656234226125,15.777286975079061,-0.0600000000000005,12.71950793562181,0.13837378609688203
DAWN,2026-03-05 15:00:00,12.92,12.97,12.89,12.93,39874.0,1.410969325730771,0.015238973840844758,0.04418937353528207,0.028950399694437315,16.59212017178133,0.009999999999999787,12.727762526381738,0.13420422994710474
DAWN,2026-03-05 15:05:00,12.9171,12.93,12.79,12.82,35980.0,0.15624999999999112,0.005633484215639084,0.03599225496398617,0.030358770748347086,16.37178440575283,-0.0970999999999993,12.731379682209905,0.13461821352231157
DAWN,2026-03-05 15:10:00,12.84,12.9,12.8,12.845,18687.0,2.3505976095617553,0.0006362993338508982,0.03115414491566071,0.03051784558180981,16.167186908726368,0.005000000000000782,12.73583538094677,0.13214548398500356
DAWN,2026-03-05 15:15:00,12.845,12.86,12.7504,12.765,57313.0,0.5910165484633634,-0.007912833679248797,0.020626803482748812,0.02853963716199761,15.504867298800002,-0.08000000000000007,12.736979091497878,0.13053509227178892
DAWN,2026-03-05 15:20:00,12.765,12.77,12.69,12.72,18800.0,-2.752293577981646,-0.015988446106890847,0.008554079528384051,0.024542525635274898,14.44683502220109,-0.04499999999999993,12.73631324477247,0.126925442823804
DAWN,2026-03-05 15:25:00,12.74,12.795,12.71,12.73,13166.0,-1.317829457364339,-0.01979751564463237,-0.000204368920515563,0.019593146724116807,13.586031961622828,-0.009999999999999787,12.736065666546098,0.12393076833638936
DAWN,2026-03-05 15:30:00,12.735,12.74,12.63,12.74,37025.0,-1.0869565217391353,-0.020687598493518762,-0.006266351392781644,0.014421247100737116,13.143584951949993,0.005000000000000782,12.736219954132526,0.12293571345521866
DAWN,2026-03-05 15:35:00,12.75,12.87,12.75,12.84,25443.0,-0.27184466019417597,-0.013910716457042142,-0.0029671484705655615,0.01094356798647658,12.77601638322272,0.08999999999999986,12.74028975985282,0.1234403053512744
DAWN,2026-03-05 15:40:00,12.87,12.88,12.83,12.84,14988.0,-1.3066871637202104,-0.009033645763943741,-0.00034848921845309633,0.008685156545490645,12.511799763674189,-0.02999999999999936,12.744199965348788,0.11819456925475484
DAWN,2026-03-05 15:45:00,12.86,12.86,12.81,12.835,13295.0,-0.8880308880308774,-0.005901502933194197,0.0013082778789978988,0.0072097808121920955,12.074434698504733,-0.02499999999999858,12.747760751021385,0.11332352859370085
DAWN,2026-03-05 15:50:00,12.84,12.88,12.7201,12.7201,16168.0,-1.6233565351894796,-0.011027349719129246,-0.006574406336719463,0.0044529433824097835,11.565625557113071,-0.11989999999999945,12.746676015687212,0.11665041940843653
DAWN,2026-03-05 15:55:00,12.73,12.73,12.6061,12.6061,19082.0,-1.668486739469588,-0.020977869596329878,-0.021769393613002563,-0.0007915240166726867,11.955822802148859,-0.12390000000000079,12.741163230758302,0.11716824659354827
DAWN,2026-03-05 16:00:00,12.61,12.68,12.58,12.58,24256.0,-2.0630595562475706,-0.027773392945499978,-0.03550826519854766,-0.007734872253047682,12.498179615737461,-0.02999999999999936,12.734843104061898,0.11594194326543765
DAWN,2026-03-05 16:05:00,12.58,12.69,12.56,12.67,23631.0,-0.7442224833529187,-0.02476266108057247,-0.03868819860376327,-0.0139255375231908,13.142327356318996,0.08999999999999986,12.732300237235942,0.11694609017504917
DAWN,2026-03-05 16:10:00,12.69,12.72,12.6304,12.64,14586.0,-0.6289308176100628,-0.023365066510085353,-0.04313187066079749,-0.019766804150712136,13.410609716427478,-0.049999999999998934,12.728680620089435,0.11499279801968856
DAWN,2026-03-05 16:15:00,12.65,12.68,12.61,12.62,22742.0,-0.8641005498821741,-0.022360389009870696,-0.047717290413050506,-0.02535690140317981,13.820449409731927,-0.030000000000001137,12.724418634987888,0.11177902673256798
DAWN,2026-03-05 16:20:00,12.6285,12.69,12.6285,12.635,12897.0,-0.8241758241758323,-0.019370069088734176,-0.04956948776409753,-0.030199418675363354,14.081081541062591,0.006499999999999062,12.720912021851108,0.10879481053738457
DAWN,2026-03-05 16:25:00,12.66,12.69,12.59,12.6,16765.0,-1.869158878504673,-0.018438679363253385,-0.053247767879430086,-0.0348090885161767,14.648522220994408,-0.0600000000000005,12.716170373935379,0.10816660978471422
DAWN,2026-03-05 16:30:00,12.58,12.66,12.58,12.64,14952.0,-1.5576323987538832,-0.014018261918407403,-0.052331915914185956,-0.03831365399577855,15.260126587831026,0.0600000000000005,12.713183300447717,0.10615470908580607
DAWN,2026-03-05 16:35:00,12.645,12.68,12.58,12.62,30052.0,-1.6751071289443087,-0.011439824454157872,-0.05261343456347589,-0.04117361010931802,15.548936864258962,-0.025000000000000355,12.709529053371336,0.10571508700824847
DAWN,2026-03-05 16:40:00,12.615,12.705,12.59,12.68,23487.0,-0.3152490939536734,-0.005019583529822798,-0.047448089521596515,-0.04242850599177372,15.468206783339776,0.0649999999999995,12.708371051278341,0.10637829507908789
DAWN,2026-03-05 16:45:00,12.7,12.7474,12.69,12.72,7964.0,0.9035308303123157,0.002207153106860274,-0.03966956460819837,-0.041876717715058645,14.824588419604359,0.02000000000000135,12.708827088483112,0.10359413114486739
DAWN,2026-03-05 16:50:00,12.72,12.77,12.705,12.735,13919.0,1.2321144674085849,0.007960076011681416,-0.031926622700456875,-0.03988669871213829,13.934899614365976,0.014999999999998792,12.709853477170048,0.10083740749166255
DAWN,2026-03-05 16:55:00,12.735,12.77,12.73,12.76,10796.0,0.710339384372527,0.013107697311751786,-0.023502077072448557,-0.03660977438420034,13.108760009501765,0.025000000000000355,12.711820007477105,0.09649187838511517
DAWN,2026-03-05 17:00:00,12.78,12.85,12.74,12.825,26325.0,1.463607594936689,0.020128911937131483,-0.01144863446278599,-0.03157754639991747,12.999084807448517,0.04499999999999993,12.716258438556434,0.09745674421474974
DAWN,2026-03-05 17:05:00,12.83,12.84,12.76,12.81,16691.0,1.5055467511885912,0.022805103921235824,-0.0030711664983726905,-0.025876270419608514,12.897243548399073,-0.019999999999999574,12.719934578220887,0.0962098339136962
DAWN,2026-03-05 17:10:00,12.745,12.79,12.7002,12.77,14196.0,1.068460625247325,0.02097021044458371,0.0003364926361211218,-0.020633717808462588,11.990951369888235,0.025000000000000355,12.721897928094577,0.0971805600627179
DAWN,2026-03-05 17:15:00,12.78,12.78,12.66,12.66,15302.0,0.4761904761904745,0.01188901232476313,-0.0057724524025086765,-0.017661464727271807,11.655630887782909,-0.11999999999999922,12.719470558365378,0.098810520058238
DAWN,2026-03-05 17:20:00,12.66,12.695,12.645,12.65,18193.0,0.07911392405062223,0.005096691168043049,-0.011290600767217995,-0.016387291935261044,11.527995284609355,-0.009999999999999787,12.716746222743206,0.09532405433979248
DAWN,2026-03-05 17:25:00,12.65,12.66,12.62,12.62,16387.0,0.0,-0.0011929112187876768,-0.01787843095874564,-0.016685519739957962,11.714893405749551,-0.030000000000001137,12.712952253223865,0.0913723361726645
DAWN,2026-03-05 17:30:00,12.625,12.66,12.5401,12.6222,38303.0,-0.45583596214511246,-0.004780060208843341,-0.02266059500101214,-0.0178805347921688,12.749221274465134,-0.00280000000000058,12.709393341332733,0.09341002644604557
DAWN,2026-03-05 17:35:00,12.63,12.65,12.6,12.61,37926.0,-0.8647798742138502,-0.007393399122331952,-0.027122283695083738,-0.019728884572751786,13.709668581129604,-0.02000000000000135,12.705495563241254,0.09030931027132807
DAWN,2026-03-05 17:40:00,12.605,12.66,12.595,12.66,21009.0,-0.5889281507655997,-0.005273067459893272,-0.026320218897618375,-0.021047151437725103,14.421529608806699,0.054999999999999716,12.703711423506302,0.0885015023948046
DAWN,2026-03-05 17:45:00,12.65,12.65,12.595,12.61,16487.0,-1.1755485893416906,-0.006666662070720055,-0.029380479026125172,-0.022713816955405117,15.082543420221144,-0.040000000000000924,12.700036465721741,0.08682282365231853
DAWN,2026-03-05 17:50:00,12.61,12.64,12.595,12.61,13620.0,-1.6764132553606204,-0.0069835851989914245,-0.0314432984541444,-0.024459713255152973,15.696341959391702,0.0,12.696505623928731,0.08383547910572434
DAWN,2026-03-05 17:55:00,12.6,12.605,12.565,12.565,25161.0,-1.9125683060109422,-0.009464935735009287,-0.03629088292391458,-0.026825947188905293,16.645780087993337,-0.03500000000000014,12.691348540637408,0.08106151631245831
DAWN,2026-03-05 18:00:00,12.565,12.59,12.535,12.55,12705.0,-1.7227877838684291,-0.01123672852530886,-0.04087185784554137,-0.02963512932023251,17.88111276393734,-0.014999999999998792,12.685805460612412,0.07919997943299698
DAWN,2026-03-05 18:05:00,12.545,12.6,12.54,12.6,14088.0,-0.4739336492891044,-0.008297145035779677,-0.04000656061495711,-0.03170941557917743,18.794561723059967,0.054999999999999716,12.682440540588397,0.0778285523306401
DAWN,2026-03-05 18:10:00,12.595,12.61,12.5,12.57,47292.0,-0.6324110671936722,-0.007645162226069202,-0.041265868361763935,-0.03362070613569473,20.114147966797677,-0.025000000000000355,12.678031107624147,0.08012651287845148
DAWN,2026-03-05 18:15:00,12.555,12.58,12.54,12.55,18591.0,-0.5546751188589383,-0.007805579711168818,-0.04337768077465576,-0.03557210106348694,21.339478050268408,-0.004999999999999005,12.67301027987418,0.07726033338713358
DAWN,2026-03-05 18:20:00,12.56,12.595,12.54,12.57,15760.0,-0.4135570661215837,-0.005896287564824583,-0.04294246051951767,-0.037046172954693084,22.087517422800268,0.009999999999999787,12.668970661055585,0.075670309573767
DAWN,2026-03-05 18:25:00,12.58,12.64,12.52,12.61,45273.0,0.0,-0.0015000376592889525,-0.03892122002880427,-0.03742118236951532,21.71055743535576,0.02999999999999936,12.666658086112228,0.07883671603278371
DAWN,2026-03-05 18:30:00,12.61,12.66,12.58,12.66,9935.0,0.0,0.004866126032253351,-0.03133852482919863,-0.036204650861451984,20.9294896940546,0.05000000000000071,12.666396984696062,0.07891980774472773
DAWN,2026-03-05 18:35:00,12.62,12.62,12.565,12.605,19342.0,-0.03965107057889439,0.005421323114598323,-0.029427996968204084,-0.03484932008280241,20.459486631997695,-0.014999999999998792,12.663989259806021,0.08006839290581866
DAWN,2026-03-05 18:40:00,12.605,12.63,12.58,12.63,12255.0,0.15860428231564416,0.007398271368363407,-0.025601480872348148,-0.032999752240711555,19.794738419321703,0.025000000000000355,12.662656347656766,0.07792065055540309
DAWN,2026-03-05 18:45:00,12.62,12.635,12.59,12.595,12080.0,0.23875845602865375,0.0063167888322402735,-0.025103766200411215,-0.03142055503265149,19.05974102970302,-0.02499999999999858,12.660003157552579,0.07556917551573143
DAWN,2026-03-05 18:50:00,12.61,12.61,12.57,12.59,12906.0,0.31872509960158,0.005275166905300815,-0.02482659640102547,-0.030101763306326284,18.76534852360289,-0.019999999999999574,12.657257935687772,0.07302852012175055
DAWN,2026-03-05 18:55:00,12.59,12.61,12.58,12.605,14136.0,0.03968253968253954,0.005577462482497339,-0.02312993520320461,-0.02870739768570195,18.491984053652768,0.015000000000000568,12.655208604876487,0.06995505439876833
DAWN,2026-03-05 19:00:00,12.59,12.59,12.5489,12.55,18977.0,-0.15910898965790787,0.0022263040491622976,-0.025924517624249077,-0.028150821673411375,18.831764814429164,-0.03999999999999915,12.651082777234272,0.0689654076559992
DAWN,2026-03-05 19:05:00,12.55,12.605,12.53,12.57,22109.0,0.1593625498008011,0.0015421552728562826,-0.02622312758234102,-0.027765282855197304,19.47675333967121,0.019999999999999574,12.647903060479987,0.06939644996628505
DAWN,2026-03-05 19:10:00,12.57,12.6,12.52,12.6,16510.0,0.23866348448686736,0.003200162444733045,-0.023765079799280997,-0.026965242244014042,20.246282535045196,0.02999999999999936,12.646024509088615,0.0701538463972647
DAWN,2026-03-05 19:15:00,12.585,12.615,12.555,12.615,17754.0,0.03965107057890549,0.0052747133393496876,-0.020371850569826933,-0.02564656390917662,20.48849261286809,0.02999999999999936,12.644807861673376,0.06942857165460296
DAWN,2026-03-05 19:20:00,12.615,12.63,12.6,12.62,13710.0,-0.3159557661927437,0.006851395606816878,-0.01708231940065552,-0.0239337150074724,20.25557347417024,0.004999999999999005,12.643835004352852,0.06661224510784569
DAWN,2026-03-05 19:25:00,12.6,12.6,12.53,12.585,15684.0,-0.158667195557316,0.005465048905112076,-0.017102403876082306,-0.022567452781194382,21.261299569958663,-0.014999999999998792,12.641527749280192,0.06828279902871384
DAWN,2026-03-05 19:30:00,12.59,12.59,12.52,12.58,13866.0,-0.39588281868567776,0.0041962815964823146,-0.017322100785591488,-0.021518382382073802,22.33973525946351,-0.009999999999999787,12.639114896367243,0.06840545624094858
DAWN,2026-03-05 19:35:00,12.55,12.59,12.52,12.56,15742.0,-0.2778880508138126,0.0021008925205513104,-0.018892266731384666,-0.020993159251935976,23.34113982828944,0.009999999999999787,12.636012351411665,0.06851935222373799
DAWN,2026-03-05 19:40:00,12.55,12.59,12.535,12.58,15862.0,-0.0794281175536149,0.0021451548867155792,-0.018311715643541504,-0.020456870530257083,24.271015499342088,0.02999999999999936,12.633815788611207,0.06755368420775669
DAWN,2026-03-05 19:45:00,12.57,12.61,12.55,12.595,14311.0,-0.07933359777865245,0.003204211457476496,-0.016451606208411462,-0.01965581766588796,24.438260333243115,0.025000000000000355,12.632293600822532,0.06701413533577398
DAWN,2026-03-05 19:50:00,12.61,12.63,12.58,12.59,15513.0,0.31872509960158,0.003560147557991552,-0.015205633218398518,-0.01876578077639007,23.947146242099222,-0.019999999999999574,12.630635028241256,0.06579883995464732
DAWN,2026-03-05 19:55:00,12.58,12.62,12.565,12.595,10347.0,0.19888623707240427,0.004086784952665342,-0.013657299585558391,-0.017744084538223733,23.812498762969174,0.015000000000000568,12.629237576153363,0.06502749424360106
DAWN,2026-03-05 20:00:00,12.595,12.63,12.5801,12.63,12454.0,0.23809523809523725,0.006598022713980176,-0.009496556145748514,-0.01609457885972869,23.358704020467616,0.03500000000000014,12.62926747512774,0.06394695894048677
DAWN,2026-03-05 20:05:00,12.64,12.7,12.61,12.66,23175.0,0.356718192627814,0.00988739975644094,-0.0037353291641775144,-0.013622728920618454,22.300171283789393,0.019999999999999574,12.630472672181554,0.0658078904447377
